time_ms,emg_raw,class,trial
2396,0,3,5
2396,0,3,5
2400,39,3,5
2400,35,3,5
2404,2,3,5
2404,6,3,5
2408,12,3,5
2408,6,3,5
2412,21,3,5
2412,0,3,5
2415,1,3,5
2420,4,3,5
2421,38,3,5
2424,14,3,5
2424,1,3,5
2428,0,3,5
2428,3,3,5
2432,22,3,5
2432,0,3,5
2437,25,3,5
2437,28,3,5
2440,10,3,5
2444,0,3,5
2445,24,3,5
2449,20,3,5
2449,10,3,5
2453,0,3,5
2453,3,3,5
2457,0,3,5
2457,33,3,5
2464,7,3,5
2464,0,3,5
2465,69,3,5
2468,63,3,5
2470,23,3,5
2473,22,3,5
2473,23,3,5
2478,20,3,5
2478,8,3,5
2482,0,3,5
2482,25,3,5
2485,13,3,5
2485,9,3,5
2489,0,3,5
2493,2,3,5
2493,1,3,5
2497,19,3,5
2498,5,3,5
2501,12,3,5
2501,0,3,5
2506,2,3,5
2506,16,3,5
2510,0,3,5
2510,11,3,5
2513,3,3,5
2518,33,3,5
2518,4,3,5
2522,0,3,5
2522,2,3,5
2526,16,3,5
2526,9,3,5
2530,14,3,5
2530,14,3,5
2535,5,3,5
2535,28,3,5
2538,9,3,5
2539,0,3,5
2543,0,3,5
2547,18,3,5
2547,43,3,5
2551,3,3,5
2551,0,3,5
2555,8,3,5
2555,16,3,5
2559,9,3,5
2560,0,3,5
2564,4,3,5
2564,25,3,5
2567,4,3,5
2571,0,3,5
2572,15,3,5
2575,38,3,5
2575,5,3,5
2580,14,3,5
2580,0,3,5
2584,0,3,5
2584,31,3,5
2588,0,3,5
2588,7,3,5
2592,33,3,5
2596,19,3,5
2596,0,3,5
2600,29,3,5
2601,5,3,5
2604,8,3,5
2604,16,3,5
2608,2,3,5
2609,18,3,5
2613,10,3,5
2614,18,3,5
2616,18,3,5
2620,16,3,5
2620,0,3,5
2624,44,3,5
2624,37,3,5
2629,7,3,5
2629,9,3,5
2633,31,3,5
2633,47,3,5
2637,2,3,5
2637,1,3,5
2641,4,3,5
2645,8,3,5
2645,25,3,5
2650,42,3,5
2650,32,3,5
2654,20,3,5
2654,10,3,5
2658,0,3,5
2658,7,3,5
2662,28,3,5
2662,9,3,5
2666,0,3,5
2670,0,3,5
2670,17,3,5
2674,36,3,5
2674,2,3,5
2678,3,3,5
2678,6,3,5
2682,27,3,5
2682,12,3,5
2686,0,3,5
2686,0,3,5
2690,25,3,5
2694,8,3,5
2694,0,3,5
2698,9,3,5
2698,6,3,5
2702,28,3,5
2703,14,3,5
2707,0,3,5
2707,2,3,5
2711,27,3,5
2711,10,3,5
2715,10,3,5
2719,0,3,5
2719,29,3,5
2724,7,3,5
2724,32,3,5
2728,0,3,5
2728,0,3,5
2731,15,3,5
2731,6,3,5
2736,4,3,5
2736,10,3,5
2740,29,3,5
2744,13,3,5
2744,0,3,5
2748,4,3,5
2748,25,3,5
2752,24,3,5
2752,10,3,5
2756,0,3,5
2756,15,3,5
2760,14,3,5
2760,4,3,5
2764,34,3,5
2768,5,3,5
2768,7,3,5
2772,10,3,5
2772,4,3,5
2776,12,3,5
2776,20,3,5
2781,6,3,5
2781,1,3,5
2785,4,3,5
2785,0,3,5
2788,18,3,5
2795,11,3,5
2795,4,3,5
2797,13,3,5
2797,32,3,5
2801,12,3,5
2801,20,3,5
2805,35,3,5
2805,11,3,5
2809,0,3,5
2809,0,3,5
2813,26,3,5
2817,13,3,5
2817,0,3,5
2821,20,3,5
2822,12,3,5
2825,23,3,5
2825,0,3,5
2830,0,3,5
2830,13,3,5
2834,39,3,5
2834,16,3,5
2838,16,3,5
2841,16,3,5
2842,25,3,5
2846,19,3,5
2846,0,3,5
2850,0,3,5
2850,30,3,5
2854,0,3,5
2854,0,3,5
2858,17,3,5
2858,9,3,5
2862,15,3,5
2867,2,3,5
2867,4,3,5
2870,36,3,5
2870,28,3,5
2874,9,3,5
2874,7,3,5
2879,0,3,5
2879,3,3,5
2882,11,3,5
2883,7,3,5
2887,8,3,5
2891,5,3,5
2891,31,3,5
2894,0,3,5
2896,0,3,5
2899,23,3,5
2899,7,3,5
2904,23,3,5
2904,13,3,5
2908,14,3,5
2908,0,3,5
2911,14,3,5
2915,4,3,5
2916,0,3,5
2920,19,3,5
2920,40,3,5
2924,42,3,5
2924,4,3,5
2928,0,3,5
2928,18,3,5
2932,0,3,5
2932,9,3,5
2936,7,3,5
2936,1,3,5
2940,29,3,5
2944,6,3,5
2944,2,3,5
2948,23,3,5
2948,18,3,5
2952,5,3,5
2952,0,3,5
2956,20,3,5
2957,3,3,5
2960,16,3,5
2964,14,3,5
2965,0,3,5
2969,0,3,5
2969,39,3,5
2973,29,3,5
2973,7,3,5
2977,8,3,5
2977,7,3,5
2981,11,3,5
2981,0,3,5
2985,16,3,5
2985,6,3,5
2989,25,3,5
2993,2,3,5
2994,10,3,5
2998,45,3,5
2998,26,3,5
3002,30,3,5
3002,20,3,5
3006,19,3,5
3006,14,3,5
3010,22,3,5
3014,10,3,5
3014,0,3,5
3018,22,3,5
3018,5,3,5
3022,13,3,5
3022,0,3,5
3027,39,3,5
3027,0,3,5
3031,17,3,5
3031,14,3,5
3035,32,3,5
3039,2,3,5
3039,5,3,5
3043,1,3,5
3043,5,3,5
3047,25,3,5
3047,2,3,5
3050,0,3,5
3051,5,3,5
3055,8,3,5
3055,10,3,5
3060,4,3,5
3063,10,3,5
3063,10,3,5
3067,20,3,5
3067,0,3,5
3071,5,3,5
3071,0,3,5
3074,37,3,5
3074,20,3,5
3080,0,3,5
3080,15,3,5
3084,31,3,5
3088,13,3,5
3088,18,3,5
3092,0,3,5
3092,19,3,5
3096,30,3,5
3096,23,3,5
3100,0,3,5
3100,8,3,5
3104,21,3,5
3104,23,3,5
3108,11,3,5
3112,3,3,5
3113,7,3,5
3116,0,3,5
3116,3,3,5
3121,19,3,5
3121,38,3,5
3124,7,3,5
3125,2,3,5
3129,4,3,5
3129,0,3,5
3133,18,3,5
3137,15,3,5
3137,11,3,5
3141,1,3,5
3141,21,3,5
3145,12,3,5
3145,0,3,5
3149,14,3,5
3150,25,3,5
3153,12,3,5
3153,1,3,5
3158,16,3,5
3161,29,3,5
3161,4,3,5
3165,7,3,5
3165,9,3,5
3169,26,3,5
3169,32,3,5
3173,42,3,5
3174,40,3,5
3178,26,3,5
3178,0,3,5
3182,0,3,5
3186,23,3,5
3186,0,3,5
3190,19,3,5
3190,9,3,5
3194,33,3,5
3194,22,3,5
3199,28,3,5
3199,0,3,5
3202,0,3,5
3202,0,3,5
3206,11,3,5
3211,33,3,5
3211,10,3,5
3214,1,3,5
3214,0,3,5
3219,22,3,5
3219,3,3,5
3223,6,3,5
3223,2,3,5
3227,28,3,5
3227,8,3,5
3231,9,3,5
3232,0,3,5
3235,2,3,5
3240,22,3,5
3240,0,3,5
3244,47,3,5
3244,3,3,5
3248,41,3,5
3248,6,3,5
3252,13,3,5
3252,0,3,5
3256,11,3,5
3256,5,3,5
3260,27,3,5
3264,21,3,5
3264,1,3,5
3268,55,3,5
3268,12,3,5
3272,0,3,5
3272,0,3,5
3276,26,3,5
3276,4,3,5
3281,2,3,5
3281,0,3,5
3284,27,3,5
3289,19,3,5
3289,4,3,5
3293,50,3,5
3293,6,3,5
3297,12,3,5
3297,0,3,5
3301,18,3,5
3301,16,3,5
3305,32,3,5
3305,10,3,5
3309,0,3,5
3313,0,3,5
3313,35,3,5
3317,21,3,5
3317,0,3,5
3321,3,3,5
3321,2,3,5
3325,18,3,5
3325,2,3,5
3329,0,3,5
3329,3,3,5
3334,37,3,5
3338,1,3,5
3338,1,3,5
3342,7,3,5
3342,5,3,5
3346,19,3,5
3346,24,3,5
3350,0,3,5
3350,18,3,5
3354,24,3,5
3354,13,3,5
3357,9,3,5
3361,6,3,5
3363,34,3,5
3366,2,3,5
3366,20,3,5
3371,7,3,5
3371,6,3,5
3374,21,3,5
3374,1,3,5
3379,49,3,5
3379,0,3,5
3382,21,3,5
3386,34,3,5
3386,0,3,5
3391,0,3,5
3391,37,3,5
3395,16,3,5
3395,0,3,5
3399,2,3,5
3399,0,3,5
3403,7,3,5
3403,9,3,5
3408,16,3,5
3408,0,3,5
3412,41,3,5
3416,4,3,5
3416,3,3,5
3420,23,3,5
3420,22,3,5
3424,10,3,5
3424,2,3,5
3428,5,3,5
3428,9,3,5
3432,24,3,5
3432,2,3,5
3436,14,3,5
3440,30,3,5
3440,26,3,5
3444,57,3,5
3444,18,3,5
3448,0,3,5
3448,27,3,5
3452,2,3,5
3452,28,3,5
3457,6,3,5
3461,15,3,5
3461,0,3,5
3465,6,3,5
3465,19,3,5
3469,29,3,5
3469,10,3,5
3472,30,3,5
3472,0,3,5
3477,3,3,5
3477,21,3,5
3481,0,3,5
3484,10,3,5
3484,1,3,5
3489,41,3,5
3489,1,3,5
3493,56,3,5
3493,27,3,5
3497,30,3,5
3497,14,3,5
3502,1,3,5
3502,4,3,5
3506,0,3,5
3510,12,3,5
3510,8,3,5
3514,4,3,5
3514,5,3,5
3518,53,3,5
3518,17,3,5
3522,14,3,5
3522,0,3,5
3526,23,3,5
3526,3,3,5
3530,10,3,5
3530,0,3,5
3534,0,3,5
3538,14,3,5
3538,14,3,5
3542,19,3,5
3542,16,3,5
3547,7,3,5
3547,30,3,5
3550,1,3,5
3550,0,3,5
3554,39,3,5
3559,12,3,5
3559,26,3,5
3562,3,3,5
3562,42,3,5
3567,14,3,5
3567,0,3,5
3571,10,3,5
3571,31,3,5
3575,5,3,5
3575,18,3,5
3579,11,3,5
3584,22,3,5
3584,21,3,5
3587,34,3,5
3587,7,3,5
3591,15,3,5
3591,1,3,5
3596,0,3,5
3596,16,3,5
3600,7,3,5
3600,16,3,5
3604,11,3,5
3608,0,3,5
3608,0,3,5
3612,44,3,5
3612,21,3,5
3616,10,3,5
3616,0,3,5
3620,34,3,5
3620,6,3,5
3624,0,3,5
3624,0,3,5
3628,17,3,5
3632,13,3,5
3632,1,3,5
3636,15,3,5
3636,0,3,5
3641,26,3,5
3641,25,3,5
3644,0,3,5
3644,0,3,5
3649,33,3,5
3649,2,3,5
3653,0,3,5
3657,26,3,5
3657,0,3,5
3661,8,3,5
3661,3,3,5
3666,33,3,5
3666,11,3,5
3670,27,3,5
3670,6,3,5
3674,3,3,5
3674,14,3,5
3677,40,3,5
3682,26,3,5
3682,0,3,5
3686,5,3,5
3686,0,3,5
3690,18,3,5
3690,2,3,5
3694,24,3,5
3694,18,3,5
3698,17,3,5
3698,9,3,5
3702,3,3,5
3706,2,3,5
3706,22,3,5
3710,4,3,5
3710,0,3,5
3714,16,3,5
3714,19,3,5
3719,7,3,5
3719,0,3,5
3723,37,3,5
3723,7,3,5
3727,29,3,5
3731,15,3,5
3731,0,3,5
3735,0,3,5
3735,26,3,5
3738,13,3,5
3739,0,3,5
3743,23,3,5
3743,15,3,5
3747,3,3,5
3747,1,3,5
3751,16,3,5
3751,6,3,5
3755,16,3,5
3760,11,3,5
3760,24,3,5
3764,5,3,5
3764,21,3,5
3768,3,3,5
3768,0,3,5
3772,4,3,5
3773,14,3,5
3776,45,3,5
3780,10,3,5
3780,10,3,5
3784,29,3,5
3784,4,3,5
3788,6,3,5
3788,0,3,5
3792,12,3,5
3792,18,3,5
3796,3,3,5
3796,9,3,5
3800,5,3,5
3804,29,3,5
3805,3,3,5
3809,0,3,5
3809,0,3,5
3813,49,3,5
3813,21,3,5
3816,10,3,5
3816,6,3,5
3820,22,3,5
3821,16,3,5
3824,0,3,5
3824,1,3,5
3828,5,3,5
3833,19,3,5
3833,8,3,5
3837,25,3,5
3837,25,3,5
3841,6,3,5
3841,40,3,5
3845,15,3,5
3845,19,3,5
3849,16,3,5
3853,26,3,5
3853,34,3,5
3857,5,3,5
3857,15,3,5
3861,10,3,5
3862,15,3,5
3865,14,3,5
3866,20,3,5
3870,7,3,5
3870,1,3,5
3874,2,3,5
3878,9,3,5
3878,36,3,5
3882,6,3,5
3882,9,3,5
3886,11,3,5
3886,21,3,5
3890,2,3,5
3890,1,3,5
3894,13,3,5
3894,4,3,5
3899,30,3,5
3902,0,3,5
3902,14,3,5
3906,2,3,5
3907,37,3,5
3910,9,3,5
3911,0,3,5
3915,3,3,5
3915,0,3,5
3919,30,3,5
3919,28,3,5
3924,5,3,5
3924,0,3,5
3927,31,3,5
3932,1,3,5
3932,0,3,5
3936,32,3,5
3936,10,3,5
3940,5,3,5
3940,22,3,5
3944,0,3,5
3944,0,3,5
3948,19,3,5
3948,0,3,5
3952,19,3,5
3956,12,3,5
3956,21,3,5
3960,24,3,5
3960,0,3,5
3964,1,3,5
3964,39,3,5
3968,6,3,5
3968,5,3,5
3973,20,3,5
3973,0,3,5
3977,8,3,5
3981,16,3,5
3981,4,3,5
3985,50,3,5
3985,23,3,5
3989,16,3,5
3989,5,3,5
3993,3,3,5
3993,29,3,5
3997,30,3,5
3997,0,3,5
4001,0,3,5
4005,4,3,5
4005,35,3,5
4009,57,3,5
4010,0,3,5
4014,0,3,5
4014,28,3,5
4017,27,3,5
4017,5,3,5
4021,4,3,5
4021,25,3,5
4026,25,3,5
4030,7,3,5
4030,0,3,5
4034,32,3,5
4034,22,3,5
4038,2,3,5
4038,1,3,5
4042,5,3,5
4042,32,3,5
4046,5,3,5
4046,6,3,5
4050,0,3,5
4054,8,3,5
4054,30,3,5
4058,0,3,5
4058,17,3,5
4062,15,3,5
4063,17,3,5
4066,3,3,5
4067,5,3,5
4071,2,3,5
4071,21,3,5
4074,4,3,5
4075,0,3,5
4079,20,3,5
4083,1,3,5
4083,15,3,5
4087,47,3,5
4087,2,3,5
4091,5,3,5
4091,36,3,5
4095,6,3,5
4095,0,3,5
4102,27,3,5
4103,12,3,5
4103,28,3,5
4108,50,3,5
4108,14,3,5
4111,72,3,5
4111,0,3,5
4115,29,3,5
4116,32,3,5
4120,27,3,5
4120,12,3,5
4124,6,3,5
4127,0,3,5
4128,24,3,5
4132,27,3,5
4132,0,3,5
4136,0,3,5
4136,0,3,5
4140,29,3,5
4140,0,3,5
4144,14,3,5
4144,18,3,5
4149,35,3,5
4153,3,3,5
4153,0,3,5
4157,7,3,5
4157,7,3,5
4161,28,3,5
4161,5,3,5
4165,7,3,5
4165,0,3,5
4169,24,3,5
4169,7,3,5
4173,4,3,5
4173,4,3,5
4177,2,3,5
4182,28,3,5
4182,20,3,5
4185,60,3,5
4186,0,3,5
4190,32,3,5
4190,20,3,5
4194,30,3,5
4194,0,3,5
4198,41,3,5
4198,6,3,5
4202,0,3,5
4206,35,3,5
4206,12,3,5
4210,40,3,5
4210,24,3,5
4214,17,3,5
4214,29,3,5
4218,3,3,5
4218,0,3,5
4222,25,3,5
4227,24,3,5
4227,17,3,5
4231,0,3,5
4231,0,3,5
4234,25,3,5
4235,39,3,5
4239,0,3,5
4239,11,3,5
4243,4,3,5
4243,35,3,5
4247,9,3,5
4250,3,3,5
4250,4,3,5
4254,0,3,5
4254,16,3,5
4259,35,3,5
4259,0,3,5
4262,14,3,5
4262,23,3,5
4268,1,3,5
4268,12,3,5
4271,0,3,5
4275,39,3,5
4275,3,3,5
4280,15,3,5
4280,0,3,5
4284,17,3,5
4284,10,3,5
4287,5,3,5
4287,0,3,5
4292,9,3,5
4292,20,3,5
4296,0,3,5
4296,0,3,5
4300,16,3,5
4304,35,3,5
4304,22,3,5
4308,16,3,5
4309,3,3,5
4312,31,3,5
4313,6,3,5
4317,3,3,5
4317,0,3,5
4321,10,3,5
4325,14,3,5
4325,17,3,5
4329,0,3,5
4329,0,3,5
4333,32,3,5
4334,28,3,5
4337,0,3,5
4337,2,3,5
4341,29,3,5
4341,0,3,5
4345,8,3,5
4345,0,3,5
4349,0,3,5
4354,26,3,5
4354,10,3,5
4358,44,3,5
4358,7,3,5
4362,31,3,5
4362,12,3,5
4366,11,3,5
4366,8,3,5
4369,34,3,5
4374,22,3,5
4374,16,3,5
4378,6,3,5
4378,37,3,5
4382,16,3,5
4382,15,3,5
4386,4,3,5
4386,30,3,5
4390,3,3,5
4390,0,3,5
4394,2,3,5
4398,33,3,5
4399,21,3,5
4402,5,3,5
4402,3,3,5
4406,16,3,5
4406,25,3,5
4411,1,3,5
4411,4,3,5
4415,10,3,5
4415,26,3,5
4419,20,3,5
4419,0,3,5
4423,8,3,5
4427,3,3,5
4427,15,3,5
4432,16,3,5
4432,0,3,5
4435,6,3,5
4436,32,3,5
4440,15,3,5
4440,0,3,5
4444,0,3,5
4447,15,3,5
4447,14,3,5
4451,9,3,5
4451,6,3,5
4456,40,3,5
4456,8,3,5
4460,0,3,5
4460,20,3,5
4464,0,3,5
4464,31,3,5
4468,1,3,5
4469,13,3,5
4472,7,3,5
4476,0,3,5
4477,26,3,5
4481,48,3,5
4481,8,3,5
4485,14,3,5
4485,21,3,5
4489,8,3,5
4489,0,3,5
4493,1,3,5
4493,38,3,5
4497,24,3,5
4501,0,3,5
4501,19,3,5
4505,81,3,5
4505,4,3,5
4509,25,3,5
4509,8,3,5
4513,1,3,5
4513,11,3,5
4517,13,3,5
4517,0,3,5
4521,14,3,5
4525,13,3,5
4525,0,3,5
4530,43,3,5
4530,5,3,5
4533,36,3,5
4534,5,3,5
4538,14,3,5
4538,2,3,5
4542,10,3,5
4542,22,3,5
4546,4,3,5
4550,6,3,5
4550,16,3,5
4554,43,3,5
4554,5,3,5
4558,24,3,5
4558,0,3,5
4562,27,3,5
4562,21,3,5
4567,0,3,5
4567,0,3,5
4570,33,3,5
4574,27,3,5
4575,31,3,5
4579,43,3,5
4579,36,3,5
4583,8,3,5
4583,8,3,5
4587,8,3,5
4587,5,3,5
4591,25,3,5
4591,9,3,5
4595,4,3,5
4599,4,3,5
4599,43,3,5
4603,47,3,5
4603,8,3,5
4608,7,3,5
4608,3,3,5
4612,12,3,5
4612,6,3,5
4616,7,3,5
4616,2,3,5
4620,36,3,5
4624,5,3,5
4624,0,3,5
4628,0,3,5
4628,7,3,5
4632,29,3,5
4632,11,3,5
4639,2,3,5
4639,11,3,5
4639,49,3,5
4639,11,3,5
4644,41,3,5
4647,3,3,5
4647,30,3,5
4652,3,3,5
4652,0,3,5
4656,80,3,5
4656,35,3,5
4661,38,3,5
4661,3,3,5
4665,0,3,5
4665,28,3,5
4669,4,3,5
4672,38,3,5
4673,9,3,5
4677,0,3,5
4677,28,3,5
4681,31,3,5
4681,14,3,5
4685,0,3,5
4685,38,3,5
4689,8,3,5
4689,0,3,5
4693,0,3,5
4698,10,3,5
4698,8,3,5
4702,18,3,5
4702,5,3,5
4706,16,3,5
4706,20,3,5
4709,6,3,5
4709,2,3,5
4713,7,3,5
4713,5,3,5
4718,12,3,5
4718,1,3,5
4722,0,3,5
4726,1,3,5
4726,38,3,5
4730,20,3,5
4730,0,3,5
4734,32,3,5
4734,30,3,5
4738,2,3,5
4738,0,3,5
4742,21,3,5
4742,4,3,5
4746,18,3,5
4750,18,3,5
4750,0,3,5
4755,24,3,5
4755,14,3,5
4760,0,3,5
4760,10,3,5
4763,0,3,5
4763,26,3,5
4767,5,3,5
4768,6,3,5
4771,1,3,5
4775,0,3,5
4775,18,3,5
4779,51,3,5
4779,0,3,5
4784,5,3,5
4785,23,3,5
4788,25,3,5
4788,8,3,5
4792,0,3,5
4793,30,3,5
4796,10,3,5
4800,17,3,5
4800,0,3,5
4804,53,3,5
4804,1,3,5
4808,7,3,5
4809,7,3,5
4812,10,3,5
4812,9,3,5
4816,0,3,5
4816,3,3,5
4820,13,3,5
4824,31,3,5
4824,0,3,5
4828,27,3,5
4828,27,3,5
4832,27,3,5
4832,14,3,5
4837,37,3,5
4837,0,3,5
4841,14,3,5
4841,3,3,5
4845,2,3,5
4849,34,3,5
4849,9,3,5
4853,48,3,5
4853,5,3,5
4857,11,3,5
4857,0,3,5
4861,42,3,5
4861,14,3,5
4866,0,3,5
4866,0,3,5
4870,9,3,5
4874,13,3,5
4874,18,3,5
4878,39,3,5
4878,0,3,5
4882,17,3,5
4882,2,3,5
4886,12,3,5
4886,2,3,5
4890,28,3,5
4890,0,3,5
4894,17,3,5
4898,8,3,5
4898,30,3,5
4902,46,3,5
4902,16,3,5
4907,5,3,5
4907,22,3,5
4910,0,3,5
4911,10,3,5
4915,4,3,5
4915,26,3,5
4918,22,3,5
4922,0,3,5
4922,0,3,5
4926,29,3,5
4927,26,3,5
4931,7,3,5
4931,3,3,5
4935,3,3,5
4935,6,3,5
4939,20,3,5
4939,0,3,5
4943,0,3,5
4947,7,3,5
4947,31,3,5
4951,26,3,5
4951,0,3,5
4955,19,3,5
4955,27,3,5
4959,0,3,5
4959,6,3,5
4966,0,3,5
4966,0,3,5
4968,33,3,5
4971,40,3,5
4972,5,3,5
4975,12,3,5
4975,22,3,5
4980,26,3,5
4980,16,3,5
4984,0,3,5
4984,25,3,5
4988,30,3,5
4988,0,3,5
4992,9,3,5
4996,27,3,5
4996,1,3,5
5000,0,3,5
1,38,3,6
1,1,3,6
1,10,3,6
1,39,3,6
1,0,3,6
1,12,3,6
2,13,3,6
2,10,3,6
2,34,3,6
2,0,3,6
2,56,3,6
2,8,3,6
2,27,3,6
2,0,3,6
2,39,3,6
2,1,3,6
2,4,3,6
2,5,3,6
2,2,3,6
2,16,3,6
2,4,3,6
2,11,3,6
3,2,3,6
3,38,3,6
3,2,3,6
3,0,3,6
3,0,3,6
3,12,3,6
3,14,3,6
3,0,3,6
3,14,3,6
3,26,3,6
3,16,3,6
3,2,3,6
3,12,3,6
3,26,3,6
3,18,3,6
3,18,3,6
4,15,3,6
4,15,3,6
4,5,3,6
4,0,3,6
4,37,3,6
4,38,3,6
4,36,3,6
4,14,3,6
4,3,3,6
4,42,3,6
4,40,3,6
4,9,3,6
4,0,3,6
5,7,3,6
5,18,3,6
5,8,3,6
5,46,3,6
5,16,3,6
5,0,3,6
5,16,3,6
5,1,3,6
5,0,3,6
5,1,3,6
6,37,3,6
6,13,3,6
6,8,3,6
6,3,3,6
6,34,3,6
6,1,3,6
6,2,3,6
6,46,3,6
6,0,3,6
6,21,3,6
6,2,3,6
6,0,3,6
6,13,3,6
6,37,3,6
6,0,3,6
7,10,3,6
7,13,3,6
7,31,3,6
7,32,3,6
7,4,3,6
7,1,3,6
7,0,3,6
7,15,3,6
7,41,3,6
7,19,3,6
7,3,3,6
7,43,3,6
7,0,3,6
7,3,3,6
7,12,3,6
7,35,3,6
8,0,3,6
8,15,3,6
8,9,3,6
8,21,3,6
8,0,3,6
8,17,3,6
8,32,3,6
8,0,3,6
8,9,3,6
8,29,3,6
8,4,3,6
8,2,3,6
8,40,3,6
8,4,3,6
8,4,3,6
8,0,3,6
8,5,3,6
8,19,3,6
8,0,3,6
8,30,3,6
8,27,3,6
8,49,3,6
8,0,3,6
10,9,3,6
10,9,3,6
10,2,3,6
10,10,3,6
10,2,3,6
10,14,3,6
10,2,3,6
10,64,3,6
10,13,3,6
10,21,3,6
10,0,3,6
10,34,3,6
10,24,3,6
10,20,3,6
11,0,3,6
11,41,3,6
11,21,3,6
11,0,3,6
11,10,3,6
11,31,3,6
11,29,3,6
11,13,3,6
11,1,3,6
11,37,3,6
11,7,3,6
11,28,3,6
11,2,3,6
11,22,3,6
11,3,3,6
11,5,3,6
11,5,3,6
12,5,3,6
12,36,3,6
12,3,3,6
12,0,3,6
12,5,3,6
12,35,3,6
12,4,3,6
12,0,3,6
12,5,3,6
12,10,3,6
12,46,3,6
13,24,3,6
13,9,3,6
13,20,3,6
13,41,3,6
13,0,3,6
13,7,3,6
14,14,3,6
14,0,3,6
14,12,3,6
14,10,3,6
14,2,3,6
14,34,3,6
14,8,3,6
14,0,3,6
14,0,3,6
14,15,3,6
14,34,3,6
14,10,3,6
15,0,3,6
15,39,3,6
15,35,3,6
15,3,3,6
15,1,3,6
15,0,3,6
15,36,3,6
15,13,3,6
15,0,3,6
15,16,3,6
15,12,3,6
16,16,3,6
16,0,3,6
16,19,3,6
16,9,3,6
16,30,3,6
16,13,3,6
16,0,3,6
16,0,3,6
16,5,3,6
16,16,3,6
16,14,3,6
16,1,3,6
17,1,3,6
17,22,3,6
17,11,3,6
17,0,3,6
17,5,3,6
17,39,3,6
17,34,3,6
17,9,3,6
17,12,3,6
17,39,3,6
17,0,3,6
17,4,3,6
17,17,3,6
17,0,3,6
17,24,3,6
17,14,3,6
17,5,3,6
18,0,3,6
18,21,3,6
18,2,3,6
18,10,3,6
18,4,3,6
18,33,3,6
18,20,3,6
18,0,3,6
18,11,3,6
18,42,3,6
18,8,3,6
18,0,3,6
18,40,3,6
18,15,3,6
18,3,3,6
18,0,3,6
18,10,3,6
19,39,3,6
19,19,3,6
19,5,3,6
19,0,3,6
19,7,3,6
19,15,3,6
19,8,3,6
19,8,3,6
19,4,3,6
19,0,3,6
19,30,3,6
19,56,3,6
19,10,3,6
19,4,3,6
19,39,3,6
19,0,3,6
19,16,3,6
19,2,3,6
20,0,3,6
20,28,3,6
20,0,3,6
20,0,3,6
20,46,3,6
20,19,3,6
20,29,3,6
20,5,3,6
20,26,3,6
21,26,3,6
22,23,3,6
22,22,3,6
22,9,3,6
22,28,3,6
22,20,3,6
23,24,3,6
23,0,3,6
23,31,3,6
23,4,3,6
23,22,3,6
23,0,3,6
23,13,3,6
23,3,3,6
23,9,3,6
23,20,3,6
23,2,3,6
23,30,3,6
23,1,3,6
23,0,3,6
23,6,3,6
24,13,3,6
24,4,3,6
24,6,3,6
24,2,3,6
24,2,3,6
24,30,3,6
24,0,3,6
24,28,3,6
24,2,3,6
24,25,3,6
24,6,3,6
24,0,3,6
24,18,3,6
24,38,3,6
24,5,3,6
24,0,3,6
24,2,3,6
25,14,3,6
25,41,3,6
25,4,3,6
25,0,3,6
25,0,3,6
25,8,3,6
25,18,3,6
25,16,3,6
25,12,3,6
25,16,3,6
25,18,3,6
25,0,3,6
25,9,3,6
25,28,3,6
25,52,3,6
25,5,3,6
25,3,3,6
26,0,3,6
26,0,3,6
26,22,3,6
26,2,3,6
26,4,3,6
26,0,3,6
26,40,3,6
26,0,3,6
26,22,3,6
26,12,3,6
26,33,3,6
26,21,3,6
26,9,3,6
27,11,3,6
27,26,3,6
27,5,3,6
27,12,3,6
27,0,3,6
27,0,3,6
27,29,3,6
27,17,3,6
27,0,3,6
27,3,3,6
27,37,3,6
27,8,3,6
27,21,3,6
27,22,3,6
27,50,3,6
28,10,3,6
28,0,3,6
28,6,3,6
28,20,3,6
28,38,3,6
28,0,3,6
28,17,3,6
28,0,3,6
28,8,3,6
28,0,3,6
28,0,3,6
28,20,3,6
28,33,3,6
28,33,3,6
28,4,3,6
28,6,3,6
28,2,3,6
29,11,3,6
29,5,3,6
29,0,3,6
29,15,3,6
29,23,3,6
29,3,3,6
29,1,3,6
29,18,3,6
29,37,3,6
29,11,3,6
29,0,3,6
30,19,3,6
30,29,3,6
31,9,3,6
31,7,3,6
31,10,3,6
31,1,3,6
31,12,3,6
31,9,3,6
31,24,3,6
31,6,3,6
31,29,3,6
31,2,3,6
31,3,3,6
31,0,3,6
31,3,3,6
31,20,3,6
32,0,3,6
32,10,3,6
32,42,3,6
32,13,3,6
32,13,3,6
32,8,3,6
32,6,3,6
32,30,3,6
32,11,3,6
32,28,3,6
32,10,3,6
32,25,3,6
32,11,3,6
32,13,3,6
32,0,3,6
32,28,3,6
33,4,3,6
33,11,3,6
33,12,3,6
33,32,3,6
33,3,3,6
33,8,3,6
33,6,3,6
33,0,3,6
33,36,3,6
33,0,3,6
33,15,3,6
33,6,3,6
33,29,3,6
33,0,3,6
33,12,3,6
34,0,3,6
34,25,3,6
34,0,3,6
34,2,3,6
34,20,3,6
34,11,3,6
34,24,3,6
34,8,3,6
34,0,3,6
34,4,3,6
34,35,3,6
34,4,3,6
34,0,3,6
34,4,3,6
34,0,3,6
35,40,3,6
35,17,3,6
